,frameID,groupID,x,y,w,h,segment_num,dataset
18422,11851,718,271.44,157.61,135.93,98.15,12,train
18423,11852,718,279.39,160.08,132.18,93.45,12,train
18424,11853,718,295.15,159.68,120.46,93.79,12,train
18425,11854,718,299.26,157.92,116.97,92.47,12,train
18426,11855,723,305.2,158.15,138.59,91.77,12,train
18427,11856,723,304.61,158.2,138.64,89.49,12,train
18428,11857,718,286.96,158.23,127.65,88.68,12,train
18429,11858,718,330.28,158.14,80.63,88.41,12,train
18430,11859,718,330.66,158.51,78.17,87.66,12,train
18431,11860,724,284.79,158.6,153.77,85.78,12,train
18432,11861,724,294.85,158.77,142.91,84.51,12,train
18433,11862,718,296.07,158.59,115.38,84.54,12,train
18434,11862,725,578.17,158.41,65.1,81.54,12,train
18435,11863,718,297.17,158.5,116.13,84.27,12,train
18436,11863,725,581.8,159.76,62.67,78.93,12,train
18437,11864,723,297.53,158.84,139.73,82.28,12,train
18438,11864,721,582.76,160.4,54.76,77.33,12,train
18439,11865,723,297.95,158.95,139.1,81.86,12,train
18440,11865,721,584.2,161.5,55.2,75.45,12,train
18441,11866,723,297.31,144.11,192.75,125.01,12,train
18442,11866,721,597.76,160.69,46.86,76.27,12,train
18443,11867,716,311.63,135.04,224.77,165.33,12,train
18444,11868,716,310.99,135.7,213.27,163.5,12,train
18445,11869,716,311.78,135.05,200.16,160.97,12,train
18446,11870,723,285.89,137.5,209.81,153.87,12,train
18447,11871,723,284.46,142.18,206.97,146.85,12,train
18448,11872,718,296.29,142.55,209.83,153.09,12,train
18449,11873,718,348.82,163.71,90.71,77.01,12,train
18450,11874,724,349.67,147.56,166.87,149.79,12,train
18451,11875,724,349.33,154.74,156.13,133.99,12,train
18452,11876,724,349.0,170.75,63.66,75.16,12,train
18453,11876,723,411.84,158.0,89.69,128.43,12,train
18454,11877,724,317.73,172.03,94.1,74.82,12,train
18455,11877,723,412.73,152.84,89.34,140.4,12,train
18456,11878,724,319.48,172.0,91.73,74.71,12,train
18457,11878,723,412.85,159.91,86.32,127.83,12,train
18458,11879,724,320.44,158.16,180.14,133.75,12,train
18459,11880,718,316.49,162.39,181.2,122.97,12,train
18460,11881,718,318.09,164.02,170.88,112.38,12,train
18461,11882,718,348.9,165.37,135.11,107.83,12,train
18462,11883,718,311.89,165.16,166.38,107.55,12,train
18463,11884,718,310.51,163.27,163.93,112.14,12,train
18464,11885,718,346.71,164.68,124.1,110.5,12,train
18465,11886,718,309.91,168.91,144.32,100.98,12,train
18466,11887,716,299.15,172.48,146.43,94.56,12,train
18467,11888,716,297.19,175.01,144.84,90.44,12,train
18468,11889,716,296.76,175.75,144.71,90.69,12,train
18469,11890,716,296.59,175.97,143.79,89.81,12,train
18470,11891,716,296.14,178.94,137.75,83.15,12,train
18471,11892,716,295.23,178.08,134.9,85.18,12,train
18472,11893,723,292.88,177.94,135.7,86.55,12,train
18473,11894,723,291.53,179.38,134.85,85.32,12,train
18474,11895,723,293.02,179.73,133.74,83.89,12,train
18475,11896,723,343.04,180.56,85.4,80.6,12,train
18476,11897,723,344.06,181.38,84.23,80.4,12,train
18477,11898,723,297.88,184.57,130.9,79.79,12,train
18478,11899,723,298.18,185.51,131.43,81.39,12,train
18479,11900,723,298.02,185.08,131.48,83.83,12,train
18480,11901,723,297.49,186.33,132.35,87.93,12,train
18481,11902,723,304.17,188.38,127.94,87.92,12,train
18482,11903,723,298.86,173.53,190.24,135.22,12,train
18483,11904,723,308.55,175.1,181.05,133.73,12,train
18484,11905,723,308.98,177.39,178.05,130.35,12,train
18485,11906,723,359.06,179.38,126.65,128.58,12,train
18486,11907,723,358.6,180.87,124.0,125.64,12,train
18487,11907,726,477.42,174.49,91.48,139.99,12,train
18488,11908,723,360.37,181.47,121.37,124.22,12,train
18489,11908,726,477.46,177.15,84.93,134.99,12,train
18490,11909,723,360.49,184.74,116.94,117.62,12,train
18491,11909,726,472.85,181.2,79.96,123.21,12,train
18492,11910,723,358.77,185.22,115.71,117.26,12,train
18493,11910,726,471.52,184.93,70.95,113.98,12,train
18494,11911,723,357.99,186.77,114.12,115.62,12,train
18495,11911,726,467.7,186.4,71.2,111.87,12,train
18496,11912,723,359.66,188.8,113.51,114.53,12,train
18497,11912,726,469.94,186.85,65.94,111.27,12,train
18498,11913,723,306.82,191.38,166.12,113.27,12,train
18499,11913,726,470.89,189.39,55.16,97.02,12,train
18500,11914,723,306.7,193.92,164.7,109.44,12,train
18501,11914,726,470.11,185.94,50.57,102.79,12,train
18502,11915,723,360.39,195.8,103.46,104.07,12,train
18503,11916,723,306.43,185.22,31.0,67.95,12,train
18504,11916,727,360.95,133.03,208.66,210.73,12,train
18505,11917,716,305.29,181.91,31.05,43.24,12,train
18506,11917,727,391.41,124.08,167.21,231.27,12,train
18507,11918,716,303.85,179.03,32.75,46.43,12,train
18508,11918,723,361.52,124.13,186.12,229.26,12,train
18509,11919,716,304.3,177.93,32.66,43.32,12,train
18510,11919,723,361.91,120.67,176.9,229.54,12,train
18511,11920,716,305.57,176.76,31.65,44.76,12,train
18512,11920,723,363.31,159.07,82.13,96.2,12,train
18513,11921,723,364.24,120.71,155.43,214.27,12,train
18514,11922,723,363.79,166.07,69.75,60.61,12,train
18515,11923,716,305.34,176.91,32.17,44.41,12,train
18516,11923,723,362.83,171.42,63.8,54.98,12,train
18517,11924,716,304.38,177.57,33.03,45.44,12,train
18518,11924,723,362.46,170.63,60.01,56.67,12,train
18519,11925,716,302.53,178.12,33.75,47.07,12,train
18520,11925,728,360.45,173.67,36.67,55.45,12,train
18521,11926,716,299.56,178.85,35.16,46.52,12,train
18522,11926,723,357.6,133.52,124.97,208.81,12,train
18523,11927,716,298.3,179.23,36.4,46.44,12,train
18524,11927,727,445.43,172.0,39.86,73.93,12,train
18525,11927,723,357.11,137.26,114.83,195.58,12,train
18526,11928,723,299.72,179.25,30.18,47.62,12,train
18527,11928,727,445.96,172.0,39.22,84.26,12,train
18528,11928,728,358.66,137.15,109.09,194.51,12,train
18529,11929,723,300.27,179.22,31.45,47.74,12,train
18530,11929,727,445.36,172.2,40.52,85.72,12,train
18531,11929,729,361.52,177.58,31.47,47.38,12,train
18532,11930,728,300.51,137.91,157.24,192.2,12,train
18533,11930,727,441.81,171.71,44.11,86.23,12,train
18534,11931,727,439.68,171.83,46.94,82.93,12,train
18535,11931,728,348.91,180.33,34.11,43.91,12,train
18536,11932,723,359.67,141.2,80.79,169.45,12,train
18537,11932,727,439.06,170.9,49.06,81.64,12,train
18538,11933,727,437.15,171.48,51.04,81.24,12,train
18539,11934,727,434.96,173.89,50.9,80.85,12,train
18540,11935,716,299.24,151.76,130.39,159.82,12,train
18541,11935,730,49.12,180.87,52.01,65.42,12,train
18542,11936,716,296.68,155.1,125.03,152.48,12,train
18543,11937,716,291.71,182.72,32.28,48.1,12,train
18544,11937,731,397.36,176.31,56.74,82.42,12,train
18545,11937,728,345.89,151.09,67.54,153.2,12,train
18546,11937,732,490.39,166.66,69.97,103.84,12,train
18547,11938,716,290.61,182.85,25.57,49.62,12,train
18548,11938,731,391.53,176.84,52.86,82.43,12,train
18549,11938,732,480.69,168.42,67.6,102.25,12,train
18550,11939,716,280.16,181.83,33.42,50.37,12,train
18551,11939,731,388.67,177.33,52.05,80.94,12,train
18552,11939,732,477.37,168.88,65.92,100.88,12,train
18553,11940,716,277.47,181.14,35.12,51.45,12,train
18554,11940,731,387.98,176.79,51.29,79.33,12,train
18555,11940,732,479.82,170.73,59.78,97.07,12,train
18556,11941,716,276.01,180.38,35.3,52.34,12,train
18557,11941,731,383.65,176.25,55.0,79.97,12,train
18558,11941,732,471.45,173.42,56.21,92.24,12,train
18559,11942,716,272.61,181.43,36.07,50.34,12,train
18560,11942,731,379.81,176.45,53.42,77.59,12,train
18561,11942,732,466.88,173.89,56.07,89.51,12,train
18562,11943,716,274.54,181.8,35.22,49.43,12,train
18563,11943,730,1.0,177.7,48.4,72.72,12,train
18564,11943,727,380.11,176.2,72.62,74.51,12,train
18565,11943,732,465.48,174.0,54.6,87.37,12,train
18566,11944,716,275.22,182.01,35.13,49.29,12,train
18567,11944,730,1.0,176.75,49.14,75.06,12,train
18568,11944,727,380.24,172.84,139.75,88.75,12,train
18569,11945,716,275.28,181.35,36.79,50.96,12,train
18570,11945,731,380.31,175.74,58.74,73.43,12,train
18571,11945,727,433.46,173.96,86.2,88.99,12,train
18572,11946,716,275.5,180.08,38.65,53.88,12,train
18573,11946,731,384.04,176.03,57.28,73.88,12,train
18574,11946,727,434.86,173.6,87.51,89.02,12,train
18575,11947,716,277.36,180.45,40.4,54.76,12,train
18576,11947,727,386.02,172.9,138.05,88.97,12,train
18577,11948,716,279.32,180.83,40.44,55.33,12,train
18578,11948,727,387.49,175.35,136.55,86.99,12,train
18579,11949,716,281.04,181.14,39.98,54.26,12,train
18580,11949,727,388.9,176.87,73.6,78.19,12,train
18581,11949,732,478.95,177.26,53.19,84.28,12,train
18582,11950,716,280.66,180.99,40.57,55.05,12,train
18583,11950,731,388.67,177.72,58.49,78.84,12,train
18584,11950,727,440.63,174.49,85.83,87.3,12,train
18585,11951,716,279.41,181.14,41.13,55.92,12,train
18586,11951,727,387.61,175.17,138.53,87.99,12,train
18587,11952,716,279.02,181.64,41.17,56.25,12,train
18588,11952,731,387.05,179.12,55.43,78.76,12,train
18589,11952,727,439.41,177.53,87.53,87.28,12,train
18590,11953,716,279.38,183.91,40.86,55.09,12,train
18591,11953,731,387.17,181.26,54.16,74.23,12,train
18592,11953,727,440.12,180.24,87.72,84.86,12,train
18593,11954,716,281.44,183.15,40.45,57.5,12,train
18594,11954,731,389.28,181.61,53.7,73.66,12,train
18595,11954,727,441.83,180.93,84.23,84.66,12,train
18596,11955,716,282.05,183.46,40.41,57.57,12,train
18597,11955,731,390.6,180.41,53.74,75.98,12,train
18598,11955,727,445.22,179.57,78.83,85.52,12,train
18599,11956,716,280.91,183.44,41.02,58.04,12,train
18600,11956,731,389.64,181.37,53.38,73.94,12,train
18601,11956,727,443.37,180.01,79.73,84.78,12,train
18602,11957,716,280.67,183.63,41.1,57.82,12,train
18603,11957,731,389.35,181.79,52.69,72.7,12,train
18604,11957,727,442.43,177.73,79.07,85.86,12,train
18605,11958,716,242.44,184.37,79.69,57.16,12,train
18606,11958,727,389.39,176.29,132.2,86.51,12,train
18607,11959,716,282.65,184.86,40.51,56.55,12,train
18608,11959,727,391.33,179.76,130.6,85.63,12,train
18609,11960,716,286.98,191.02,39.1,52.74,12,train
18610,11960,727,392.73,182.74,128.37,83.47,12,train
18611,11961,716,284.51,185.81,42.14,57.5,12,train
18612,11961,727,392.21,180.49,133.31,84.82,12,train
18613,11962,716,282.39,183.7,42.61,59.0,12,train
18614,11962,731,392.02,184.25,52.15,69.59,12,train
18615,11962,727,447.07,177.68,76.61,84.43,12,train
18616,11963,716,279.37,183.11,43.09,58.58,12,train
18617,11963,727,390.45,176.57,128.61,84.7,12,train
18618,11964,716,276.53,180.59,42.12,60.0,12,train
18619,11964,727,388.8,174.29,128.2,84.55,12,train
18620,11965,716,270.37,180.46,45.03,60.65,12,train
18621,11965,727,381.93,173.45,124.45,86.27,12,train
18622,11966,716,266.76,180.24,45.73,61.1,12,train
18623,11966,727,379.71,174.49,121.17,85.43,12,train
18624,11967,716,265.05,180.0,46.39,61.58,12,train
18625,11967,727,379.36,176.76,119.31,84.33,12,train
18626,11968,716,263.36,180.48,46.93,61.71,12,train
18627,11968,727,378.44,176.81,119.24,84.22,12,train
18628,11969,716,262.05,180.68,47.73,62.08,12,train
18629,11969,727,377.09,176.21,119.19,83.69,12,train
18630,11970,716,261.51,180.68,47.72,62.18,12,train
18631,11970,727,376.43,176.3,120.05,83.18,12,train
18632,11971,716,263.68,181.59,48.53,59.95,12,train
18633,11971,727,377.06,177.54,120.19,81.41,12,train
18634,11972,716,266.83,180.95,49.7,62.13,12,train
18635,11972,731,378.86,182.8,51.99,64.24,12,train
18636,11972,727,437.77,179.03,67.81,79.86,12,train
18637,11973,716,268.92,181.29,50.12,62.23,12,train
18638,11973,727,385.6,182.83,124.33,75.58,12,train
18639,11974,716,270.07,183.12,50.53,59.33,12,train
18640,11974,727,387.77,186.35,123.73,71.01,12,train
18641,11975,716,269.49,182.85,51.28,61.65,12,train
18642,11975,727,388.68,187.38,123.21,69.57,12,train
18643,11976,716,269.02,182.78,51.42,62.65,12,train
18644,11976,727,388.47,188.83,96.86,62.98,12,train
18645,11977,716,268.92,183.07,51.08,62.92,12,train
18646,11977,727,387.84,188.3,97.07,65.39,12,train
18647,11978,716,269.09,185.81,50.93,63.44,12,train
18648,11978,727,387.6,189.05,95.86,66.64,12,train
18649,11979,716,268.71,183.95,51.3,64.56,12,train
18650,11979,727,386.79,189.3,95.88,67.64,12,train
18651,11980,716,269.07,186.25,50.97,64.55,12,train
18652,11980,727,387.04,189.89,95.36,66.08,12,train
18653,11981,716,269.14,186.76,51.44,64.57,12,train
18654,11981,727,387.7,189.7,94.92,64.78,12,train
18655,11982,716,268.95,183.97,51.63,63.98,12,train
18656,11982,727,388.81,190.01,95.54,62.18,12,train
18657,11983,727,390.23,152.45,158.15,184.77,12,train
18658,11984,716,301.2,181.03,69.46,84.92,12,train
18659,11984,727,396.44,150.32,133.29,175.08,12,train
18660,11985,731,398.02,188.9,47.24,57.52,12,train
18661,11986,716,252.91,180.98,53.29,67.95,12,train
18662,11986,731,368.87,189.18,75.17,57.82,12,train
18663,11987,731,367.29,165.82,135.63,139.26,12,train
18664,11988,731,366.51,166.21,127.72,136.27,12,train
18665,11989,731,363.96,161.77,124.06,141.41,12,train
18666,11990,731,357.4,158.73,126.63,145.51,12,train
18667,11991,731,352.37,187.89,72.44,55.12,12,train
18668,11991,733,526.65,180.93,35.61,63.8,12,train
18669,11992,716,223.02,176.92,63.6,75.16,12,train
18670,11992,731,350.64,159.14,118.88,141.35,12,train
18671,11993,731,348.37,162.46,115.02,136.2,12,train
18672,11994,727,399.2,166.83,59.83,128.33,12,train
18673,11994,731,344.09,185.09,44.04,52.17,12,train
18674,11995,731,341.44,169.23,111.7,124.52,12,train
18675,11996,731,339.81,170.69,110.02,123.38,12,train
18676,11996,733,492.68,185.41,39.03,51.62,12,train
18677,11997,727,391.36,172.07,54.81,120.69,12,train
18678,11997,731,336.59,188.58,41.88,53.23,12,train
18679,11998,731,335.17,188.9,40.17,52.43,12,train
18680,11999,731,301.97,184.81,73.37,74.92,12,train
18681,12000,731,304.61,171.82,129.08,109.93,12,train
18682,12003,734,284.11,168.68,58.54,33.04,1,val
18683,12003,735,135.66,115.22,73.0,147.36,1,val
18684,12003,736,369.84,175.42,21.55,23.67,1,val
18685,12004,734,284.07,164.97,59.36,38.94,1,val
18686,12004,735,134.82,115.64,73.63,146.94,1,val
18687,12004,736,369.85,175.56,21.54,23.21,1,val
18688,12005,734,284.42,168.19,59.44,33.3,1,val
18689,12005,735,132.2,113.67,78.17,150.32,1,val
18690,12005,736,370.48,175.27,21.27,23.16,1,val
18691,12006,734,284.83,169.85,60.21,30.0,1,val
18692,12006,735,132.15,114.3,78.42,149.4,1,val
18693,12006,736,371.75,174.79,20.88,23.51,1,val
18694,12007,734,321.64,171.86,24.12,26.6,1,val
18695,12007,735,131.72,114.43,78.4,150.13,1,val
18696,12007,736,371.98,174.71,21.48,25.25,1,val
18697,12008,734,321.64,172.08,24.62,27.77,1,val
18698,12008,735,130.84,113.24,79.98,152.94,1,val
18699,12008,737,259.08,164.76,38.0,40.73,1,val
18700,12008,736,372.0,175.05,21.76,25.89,1,val
18701,12009,734,322.37,172.39,24.82,28.98,1,val
18702,12009,735,131.14,113.73,79.07,153.12,1,val
18703,12009,737,261.14,165.88,35.68,37.72,1,val
18704,12009,736,372.23,175.52,21.95,25.44,1,val
18705,12010,734,322.53,172.33,25.29,29.51,1,val
18706,12010,737,269.01,164.65,27.8,41.13,1,val
18707,12010,736,372.58,177.67,20.54,22.73,1,val
18708,12011,735,144.4,113.93,75.88,154.25,1,val
18709,12011,738,271.48,164.45,38.53,42.11,1,val
18710,12012,735,148.11,114.97,77.92,153.84,1,val
18711,12012,736,385.79,176.69,20.86,23.52,1,val
18712,12012,738,280.21,167.93,62.28,34.01,1,val
18713,12013,735,148.91,115.25,77.12,154.14,1,val
18714,12013,738,283.82,168.4,122.44,33.97,1,val
18715,12014,735,147.95,114.97,78.93,155.75,1,val
18716,12014,736,307.46,171.52,107.19,30.52,1,val
18717,12015,736,307.49,171.96,107.3,30.34,1,val
18718,12016,736,307.27,172.54,107.35,29.94,1,val
18719,12017,736,298.19,172.41,116.45,31.05,1,val
18720,12018,736,382.8,177.03,23.22,24.34,1,val
18721,12018,739,298.93,172.29,60.21,31.36,1,val
18722,12019,739,297.43,172.67,106.2,32.51,1,val
18723,12019,740,8.58,87.92,178.36,200.61,1,val
18724,12020,739,295.97,172.89,107.22,32.23,1,val
18725,12020,740,1.0,85.83,179.25,203.64,1,val
18726,12021,734,285.36,172.64,107.34,32.89,1,val
18727,12021,740,1.0,85.81,173.0,205.74,1,val
18728,12022,734,286.15,172.61,106.83,32.72,1,val
18729,12022,740,1.0,87.46,170.96,205.88,1,val
18730,12023,734,285.3,171.63,107.17,34.1,1,val
18731,12023,740,1.0,88.15,168.34,205.11,1,val
18732,12024,736,256.23,165.55,134.33,42.57,1,val
18733,12024,740,1.0,89.44,163.46,203.59,1,val
18734,12025,736,283.69,170.67,106.59,35.75,1,val
18735,12025,735,1.0,88.12,176.81,206.13,1,val
18736,12026,739,298.69,168.44,34.15,32.26,1,val
18737,12026,735,1.0,85.83,173.03,210.1,1,val
18738,12026,736,357.84,176.76,20.86,22.06,1,val
18739,12027,739,243.04,162.89,90.54,42.81,1,val
18740,12027,735,1.0,90.15,171.39,204.55,1,val
18741,12027,736,357.63,176.34,21.15,21.51,1,val
18742,12028,739,243.16,162.7,91.12,42.96,1,val
18743,12028,735,1.0,92.85,171.35,201.73,1,val
18744,12028,736,357.79,175.84,21.2,21.03,1,val
18745,12029,739,243.29,162.55,92.16,43.22,1,val
18746,12029,735,1.0,94.15,166.19,200.61,1,val
18747,12029,736,357.48,175.57,21.86,20.87,1,val
18748,12030,739,242.74,162.88,92.03,42.74,1,val
18749,12030,735,1.0,93.34,162.91,201.03,1,val
18750,12030,736,357.63,175.71,21.63,20.26,1,val
18751,12031,739,245.26,162.54,133.93,44.2,1,val
18752,12031,735,1.0,93.08,168.51,202.05,1,val
18753,12032,739,246.78,162.91,134.51,44.86,1,val
18754,12032,735,1.0,93.09,164.45,203.19,1,val
18755,12033,739,245.96,162.62,135.15,45.25,1,val
18756,12033,735,1.0,92.58,163.13,204.76,1,val
18757,12034,739,283.29,170.08,59.15,33.73,1,val
18758,12034,735,1.0,91.74,162.3,206.77,1,val
18759,12034,736,362.29,177.92,18.14,19.83,1,val
18760,12035,739,252.83,163.31,91.27,43.88,1,val
18761,12035,735,1.0,91.3,176.36,208.1,1,val
18762,12035,736,362.78,178.4,17.1,19.34,1,val
18763,12036,739,252.92,163.16,91.55,44.05,1,val
18764,12036,735,1.0,91.46,176.45,209.33,1,val
18765,12037,739,254.42,163.57,90.22,43.73,1,val
18766,12037,735,1.0,90.32,162.16,210.12,1,val
18767,12038,739,254.67,163.47,88.84,43.84,1,val
18768,12038,735,1.0,92.37,173.47,204.03,1,val
18769,12038,736,362.83,178.06,17.39,19.66,1,val
18770,12039,741,249.5,162.77,92.62,44.76,1,val
18771,12039,735,1.6,86.61,172.31,209.92,1,val
18772,12039,739,361.55,176.74,19.37,20.23,1,val
18773,12040,741,246.27,162.47,92.26,44.42,1,val
18774,12040,735,1.79,84.0,143.16,214.56,1,val
18775,12040,739,360.48,176.8,19.62,18.81,1,val
18776,12041,741,243.05,162.25,91.91,43.73,1,val
18777,12041,735,22.8,83.64,115.5,215.2,1,val
18778,12041,739,358.85,176.68,21.23,19.04,1,val
18779,12042,741,238.38,162.54,93.54,44.31,1,val
18780,12042,735,13.25,81.13,121.03,218.41,1,val
18781,12042,736,350.11,176.31,17.57,22.03,1,val
18782,12043,741,233.72,161.98,93.25,45.33,1,val
18783,12043,735,1.03,76.48,129.13,231.32,1,val
18784,12043,736,347.96,176.34,19.96,20.72,1,val
18785,12044,741,230.93,162.16,93.18,45.29,1,val
18786,12044,735,1.0,72.37,119.64,239.87,1,val
18787,12044,736,346.31,176.65,22.01,20.66,1,val
18788,12045,741,228.47,162.66,92.28,44.76,1,val
18789,12045,735,1.0,68.98,112.79,248.33,1,val
18790,12045,736,346.02,176.49,22.27,20.82,1,val
18791,12046,741,227.43,162.88,91.89,44.96,1,val
18792,12046,735,1.0,68.04,108.78,253.2,1,val
18793,12047,741,227.33,162.91,91.29,44.93,1,val
18794,12047,735,1.0,64.18,106.62,261.35,1,val
18795,12048,741,227.91,162.83,90.81,45.17,1,val
18796,12048,735,1.0,60.77,106.56,269.47,1,val
18797,12049,741,226.55,162.79,92.67,44.64,1,val
18798,12049,735,1.0,61.08,106.87,271.53,1,val
18799,12050,736,257.49,165.3,60.83,44.81,1,val
18800,12050,735,1.0,64.27,99.15,263.05,1,val
18801,12051,736,257.85,164.17,60.07,47.3,1,val
18802,12051,735,1.0,67.25,94.25,254.67,1,val
18803,12052,736,257.52,162.83,60.26,48.48,1,val
18804,12052,735,1.0,64.78,91.87,250.76,1,val
18805,12053,735,1.0,61.09,90.89,264.34,1,val
18806,12053,741,227.99,162.6,49.61,45.13,1,val
18807,12054,735,1.0,60.16,90.42,267.15,1,val
18808,12054,736,345.86,177.86,19.92,19.64,1,val
18809,12054,741,228.71,162.91,51.6,45.03,1,val
18810,12055,741,230.59,162.29,88.18,48.06,1,val
